,original label,attacked label,original premise,original hypothesis,transformed,attack
96,1,0.0,"Ведь тут 50 на 50. Ты приехал перед олимпийскими играми покататься на местных трассах, а снега нет, и сидишь неделю в ожидании хорошей погоды, а твои конкуренты в это время спокойно готовятся в другом месте и приезжают на саму Олимпиаду в тонусе и с боевым азартом. А ты кислый, потому что уже не первую неделю в гостинице сидишь.",Отсутствие снега может заставить спортсмена киснуть в гостинице.,Отсутствие снега может заставить спортсмена погрузиться в отель.,succeeded
97,0,0.0,"Новогодние герои приветствовали прохожих, поднимали настроение песнями и репликами, которые раздавались из динамика.",Новогодние герои портили настроение прохожим.,Новый год герои портили настроение проходящими.,failed
98,0,0.0,"Подробности преступления рассказали в Следственном комитете по Кировской области. Известно, что пенсионерка работала на местного предпринимателя - принимала ягоды и грибы, которые собирали местные жители, а потом отправляла их на продажу. Ее односельчанин знал, что у женщины с собой крупная сумма денег, а поскольку сам он нигде не работал, решил ее ограбить.",Пенсионерка сушила грибы.,Пенсионерка сушит грибы.,failed
99,1,1.0,"""""""Потому что вокруг этой фигуры в Интернете полемика действительно шла. Ну, и как обычно, она на то и полемика, чтобы взгляды были абсолютно полярные: начиная от того, что он был святой, и заканчивая тем, что он преступник и должен получить по полной программе"""", - отметил Медведев, отвечая на один из вопросов. Он предложил эту ситуацию меньше обсуждать, """"потому что это вопрос судебный, очень тонкий и требующий, действительно, правовых средств реагирования"""".""",Медведев отметил полемику в Интернете вокруг этой фигуры.,Медведев заметил споры в Интернете вокруг этой фигуры.,failed
100,1,0.0,"В роли сказочного персонажа также был полицейский, облаченный в красную шубу Деда Мороза. Всем, кто не согласился заключить преступную сделку, Дед Мороз вручал подарок. Стоит отметить, что за время проведения эксперимента к сотрудникам полиции не обратился ни один гражданин.",Полицейский нарядился Дедом Морозом.,Полицейский приказал Деду Морозу.,succeeded
101,1,0.0,"Хозяин дома схватил топор и начал бить им по голове незваного гостя. После ударов потерпевший был еще жив, однако к 2 часам дня подозреваемый узнал, что односельчанин скончался. После случившегося мужчина поставил в прихожую пару сумок с едой и одеждой, ожидая прихода проверяющей его полиции, так как он в июле прошлого года освободился из тюрьмы.",Хозяин дома встретил гостя топором.,Владелец дома встретил гостя с вершиной.,succeeded
102,1,0.0,"Как сообщили в правительстве области, на ней можно будет купить товары местных производителей.","В правительстве области сообщили, где можно будет приобрести товары местных производителей.","В правительстве регионов сообщается, где будет возможно купить товары от местных производителей.",succeeded
103,0,1.0,"Однажды вечером, употребив алкоголь, товарищи решили отправиться в Нижний Новгород и вызвали такси, заранее решив не платить за услугу. С собой они взяли свою подругу. Но просто доехать бесплатно мужчинам показалось мало – они стали угрожать таксисту ножом, чтобы заставить его отдать им всю выручку. Водитель получил несколько царапин на лице, шее и руке и, опасаясь за свою жизнь и здоровье, предпочел покинуть автомобиль.",У пьяных мужчин было огнестрельное оружие.,У пьяных было оружие.,succeeded
104,0,,"""В доме никого кроме подсудимого - сожителя матери приятеля - не оказалось. Мужчина предложил выпить, а мальчик не отказался. Попойка продолжалась, пока подросток не """"вырубился"""" прямо в доме друга.""",Приятель матери не смог напоить подростка.,,skipped
105,1,1.0,"Провайдер, с которым сотрудничаем мы, предоставляет своим клиентам программу абсолютно бесплатно. Всё предельно прозрачно и не требует на первоначальном этапе никаких затрат. Также обращайте внимание на то, как давно работает компания и узнаваема ли в отрасли.",Наш провайдер предоставляет клиентам программу бесплатно.,Наш поставщик предоставляет клиентам программу бесплатно.,failed
106,1,0.0,"Четыре года назад он вышел на пенсию. Устроился на место поспокойнее - дворником в ижевскую школу. Тогда и не думал, что именно здесь он, декоратор по образованию, найдет свое призвание.",Пенсионер работал дворником.,Пенсионер работал как дворец.,succeeded
107,0,1.0,"Иногда тлеющая сигарета приводит к фатальным последствиям. Человек роняет ее на диван, чья обшивка молниеносно вспыхивает. Синтетическая ткань выделяет едкий дым, который оставляет хозяевам квартиры мало шансов на спасение.","Уронив сигарету на диван, человек непременно погибнет.","Уронив сигареты на диване, человек, безусловно, умирает.",succeeded
108,0,0.0,"Поначалу он надеялся, что с мальчиком ничего страшного не произошло. Но малышу было все хуже. «Скорую» вызвали только около двух часов ночи, спустя несколько часов после того, как мальчик упал и получил травмы.",С мальчиком ничего страшного не произошло.,С мальчиком ничего страшного не произошло.,failed
109,1,0.0,"""Однако она подчеркнула, что композиция нужна действительно хорошая. """"Все будет зависеть от песни. В том, что он споет ее гениально, я не сомневаюсь"""".""",Певцу нужна хорошая песня.,Певицам нужна хорошая песня.,succeeded
110,1,1.0,"""Он добавил, что машины, стоящие в заторах с включенными двигателями, наносят колоссальный ущерб экологии. В результате, по его словам, многие инвесторы начинают обходить стороной город, где невозможно в разумное время проехать из одного конца в другой. Таким образом, по его словам, складывается """"тревожная тенденция"""", так как через несколько лет могут произойти неприятные последствия инвестиционного спада, которые могут повлечь снижение личных доходов жителей города и сокращение доходов бюджета.""","Экология страдает от машин, стоящих в пробках с включенными двигателями.","Экология страдает от машин, стоящих в перерывах с задействованными двигателями.",failed
111,0,1.0,"При этом во второй половине дня в столице начнется снег, который время от времени будет переходить в мокрый, а в некоторых районах не исключена и метель.",В ряде районов Москвы возможен ливень.,В некоторых районах Москвы возможно лив.,succeeded
112,0,,"Случилось ЧП в ночь на 19 января. По непонятным причинам в одном из пустующих цехов предприятия рухнули несколько пролетов потолка и стен. Никто не пострадал, поскольку эта часть территории не эксплуатируется, поэтому заперта.",В людном цеху упал потолок.,,skipped
113,1,1.0,"Косвенная связь есть. Она человек публичный, таскала меня с собой на все светские мероприятия. Когда все это закончилось, остался один футбол, и все стало лучше.","Все стало лучше, когда она перестала таскать меня на все светские мероприятия.","Все стало лучше, когда она перестала толкать меня на все мировые события.",failed
114,0,0.0,"В ходе проверки нашли дома с наледью и сосульками на крышах. Информацию о них передали коммунальщикам. Во избежание несчастных случаев спасатели рекомендуют гражданам быть осторожней, а коммунальщикам – оперативней, при выходе из зданий советуют смотреть на крыши и, по возможности, обходить края зданий.",Сосульки больше не станут причиной несчастных случаев.,Ущерб больше не становится причиной несчастных случаев.,failed
115,1,1.0,"По его словам, после ухода с поста президента он пока не собирается занимать какие-нибудь государственные должности, будет проводить больше времени с семьёй, но и насовсем уходить из политики тоже не намерен.","Бывший президент надеется, что будет проводить больше времени с семьёй.",Бывший президент надеется провести больше времени с семьей.,failed
116,0,0.0,"Художники очень много путешествуют в поисках красивых, живописных мест, часто выезжают на природу. Пейзажи Дальнего Востока, Хабаровского края по-своему прекрасны – они всегда отличаются особыми красками и светом, подчеркивает заместитель председателя.",Художники всегда много путешествуют.,Художники всегда много путешествуют.,failed
117,1,1.0,"Иностранному бизнесу было бы выгодно активно инвестировать в экономику России. Об этом заявил министр экономического развития страны Максим Орешкин. Он отметил, что сейчас самое подходящее время вложений, поскольку экономика вновь поднимается.",Экономика вновь поднимается.,Экономика вновь поднимается.,failed
118,0,0.0,"Это будет первый опыт. И, думаю, он будет успешным. Впоследствии постараемся, чтобы этот объект был передан собственнику, который сможет его отреставрировать и использовать по назначению.",Объект был передан собственнику.,Объект был доставлен владельцу.,failed
119,1,0.0,"""Думаю, что большинство желающих стать депутатами от нашей партии уже выразили это желание на этапе праймериз. Предварительные выборы, кстати, оказались очень эффективной процедурой. Потому что у человека появляется возможность не только выразить свое желание стать депутатом, но и проверить себя, что называется, """"в поле"""".""","""Предварительные выборы позволяют кандидату проверить себя """"в поле"""".""",Предварительные выборы позволяют кандидату «проверять себя на поле».,succeeded
120,0,0.0,"Вдруг раздался выстрел: водитель рухнул на снег, пролилась кровь. Раненный скончался на месте. Неизвестный, а может их было несколько, застрелил мужчину.",Водитель выжил.,Водитель выжил.,failed
121,0,1.0,"Женщина настаивала на том, чтобы мужчину лишили родительских прав.",Женщина хотела лишить мужчину водительских прав.,Женщина хотела освободить мужчину от права на вождение.,succeeded
122,0,0.0,"Девушка работала в павильоне торгового центра, где продавала косметику и парфюмерию.",Девушка продавала ткани в торговом центре.,Девушка продавала ткани в торговом центре.,failed
123,1,,"Полицейским показалось, что парни похожи на тех, кого описывали в ориентировке, и они попытались задержать парней. Те, однако, вырвались, водитель ударил по газам. Машина рванула с места, и полицейские устроили за ней настоящую погоню.",Парни вырвались.,,skipped
124,0,0.0,"В Кремле эти заявления не комментировали. Что касается сегодняшних высказываний Ноды о том, что ему придется приехать в Россию в январе, а то и позже, то Дмитрий Песков уже успел на них отреагировать. По его словам, визит японского премьера никто не переносил, поскольку о фиксированных датах речи не было.",Нода не приедет в Россию.,Нода не придет в Россию.,failed
125,0,0.0,"Огонь оказался настолько сильным, что бушующие языки пламени вырывались прямо с балкона. Заметившие происходящее очевидцы вызвали пожарных. По словам свидетелей, жилец полыхающей квартиры укрылся от огня на соседнем балконе – по всей видимости, пламя отрезало ему путь к входной двери.",В горящей квартире не было балкона.,В доме не было балкона.,failed
126,0,0.0,"""Береговой в суде пожаловался на противоправные действия и угрозы со стороны друзей Агафонова. """"После инцидента 15 августа 2011 г. ко мне приезжал молодой человек со стороны Агафонова, он требовал видеозапись с камер наблюдения, - рассказал он. По его словам, угрожавший обещал """"всем устроить, так как побили хорошего человека"""".""",Береговой жаловался на качество видеозаписи.,Пахор жалуется на качество видео.,failed
127,0,0.0,"Девушка рассказала, что неизвестный мужчина на виду у продавцов украл прямо с прилавка дорогой мобильный телефон и убежал.",Мобильник украли прямо из кармана.,Мобильный телефон украл из кармана.,failed
128,0,0.0,"Потерпевший рассказал, что в результате бытовой ссоры его грозил убить кухонным ножом собственный сын.",Потерпевший никогда не ругался с собственным сыном.,Пострадавший никогда не разговаривал со своим сыном.,failed
129,1,1.0,"""Трудовые мигранты - и проблема, и надежда России, заявил президент России Дмитрий Медведев в субботу в ходе общения с региональными журналистами. По его словам, для некоторых городов мигранты """"это действительно большая проблема, особенно для относительно небольших городов, где поток мигрантов может просто разрушить трудовой баланс, и за этим нужно следить"""". ""","Медведев назвал мигрантов надеждой РФ, но и ее проблемой.","Медведев назвал мигрантов надеждой РФ, но и ее проблемой.",failed
130,0,0.0,"Циклон уходит в океан, там растворяется.",Циклоны всегда уходят в океан растворяться.,Циклоны всегда попадают в океан растворения.,failed
131,1,0.0,"Областной главк полиции сообщает об очередной самарской торговой точке, в которой нарушали законодательство о розничной продаже алкоголя.",В Самаре нарушали законодательство о розничной продаже алкоголя.,В Самаре нарушили законы о розничной продаже алкоголя.,succeeded
132,1,1.0,"Как сообщили в правительстве области, на ней можно будет купить товары местных производителей.",Товары местных производителей можно будет приобрести.,Можно купить товары местных производителей.,failed
133,0,1.0,"""Около 200 человек эвакуированы из корпуса факультета биологии МГУ в связи с пожаром в подвальном помещении, сообщили """"Интерфаксу"""" в ГУ МЧС России по Москве. """"Пожарные прибыли по адресу: Воробьевы горы, 1 строение 12, где горит трансформаторная подстанция в подвале биологического факультета МГУ"""", - сказал представитель управления. По его словам, тушение осложнено, так как напряжение пока не отключено.""",Полностью сгорел подвал биофака МГУ.,Полностью сгорел подвал биофак МГУ.,succeeded
134,0,1.0,"""""""Защита возражала против ее назначения. Перед экспертами были поставлены исключительно правовые вопросы, что не допускается"""", - сказал """"Интерфаксу"""" адвокат Гаева Александр Аснис.""",У Гаева нет адвоката.,У Гая нет адвоката.,succeeded
135,1,0.0,"Однако влюбленные поругались. Парень избил подругу. Девушка почувствовала себя плохо, и подозреваемый на санках повез ее в больницу.",Подозреваемый вез побитую подругу в больницу на санях.,Подозреваемый вез убил подругу в больнице на санях.,succeeded
136,1,1.0,"«Девятка» получила значительные повреждения. С места происшествия «скорая» увезла в больницу четырех человек. В настоящее время устанавливается, пассажиры и водители каких машин конкретно пострадали.",После происшествия четверо попали в больницу.,После инцидента четыре человека попали в больницу.,failed
137,1,0.0,"В правительстве Кировской области рассказали, что в некоторых школах региона решили продлить каникулы из-за холодов.",У учеников ряда школ в Кировской области каникулы продлятся дольше.,Для студентов нескольких школ в Кировской области отпуск длится дольше.,succeeded
138,0,0.0,"Ноябрь и часть декабря удивили сильными морозами, но сейчас погода стабилизировалась и будет тепло.",Сейчас погода начнет удивлять еще больше.,Погода начнет удивлять еще больше.,failed
139,1,1.0,"""Следствие рассматривает несколько версий преступления, в том числе и связанное с ее профессиональной деятельностью. """"В числе основных версий следователи рассматривают убийство на бытовой почве, а также в связи с профессиональной деятельностью одной из погибших"""", - сообщила руководитель СУ СКР по Тульской области Татьяна Сергеева журналистам во вторник. Предполагается, что убитая семья могла знать убийцу, так как дверь квартиры была закрыта с внешней стороны.""",Убита целая семья.,Погиб целая семья.,failed
140,1,1.0,"""""""Не вижу смысла увеличивать число статей Уголовного кодекса, так как там уже есть меры уголовной ответственности в отношении лиц, которые пропагандируют сепаратизм"""".""","Есть меры уголовной ответственности в отношении тех, кто пропагандирует сепаратизм.","Существуют меры наказательной ответственности против тех, кто распространяет сепаратизм.",failed
141,1,0.0,"Как сообщает УМВД ХМАО, в посёлке Белый Яр Сургутского района сотрудники ДПС остановили «Форд Фокус», которым управлял шестнадцатилетний пьяный подросток. Начали разбираться, как он сел за руль. Выяснили, что мальчишка угнал машину у знакомого, потому что уж очень хотелось покататься.","""Пьяный подросток угнал """"Форд Фокус"""".""",Пьяный подросток поймал «Форд Фокус»,succeeded
142,1,0.0,"""Сделка по продаже 80% ОАО """"Распадская"""" может не состояться в этом году, сообщил журналистам источник, знакомый с ходом переговоров. """"Есть вероятность, что сделка не состоится. Есть вопрос с ценой, поскольку здесь существует сильное расхождение"""", - сказал он.""","""Ведутся переговоры по продаже 80% ОАО """"Распадская"""".""",«Переговоры о продаже проводятся 80% ОАО «Распадская»».,succeeded
143,0,0.0,"Организацией данной акции для малышей, которые остались без родительской заботы, занимается профсоюзный комитет студентов ТОГУ, - рассказали в пресс-центре ТОГУ.",Профком студентов ТОГУ не организует акции для взрослых.,Профком студентов TOGU не организует акции для взрослых.,failed
144,0,0.0,"Рождество Христово - время радости, и этой радостью хочется делиться со всеми, а особенно с теми, кто в ней нуждается: одинокими стариками, мамами, попавшими в трудную ситуацию, - рассказали в хабаровской епархии.",Рождество - время проблем.,Рождество – время проблемы.,failed
145,1,0.0,"""""""Я тоже хотел продолжения. Но правила есть правила"""", - заявил Кличко-старший на пресс-конференции после боя, состоявшегося ночью в воскресенье в Москве. """"Рад, что отстоял титул, но, к сожалению, не так, как хотелось бы"""".""","Кличко сказал, что хотел продолжения.","Кличко сказал, что отель продолжается.",succeeded
146,0,0.0,"""Позже, в начале октября президент Владимир Путин назвал приговор Pussy Riot - по два года колонии общего режима каждой - правильным. """"На самом деле правильно, что их арестовали, и правильно сделали, что суд у нас такое решение принял. Потому что нельзя подрывать основы морали, нравственности, разрушать страну"""".""","В начале октября Путин осудил приговор, вынесенный участницам группы Pussy Riot.","В начале октября Путин осудил приговор, вынесенный участниками группы Pussy Riot.",failed
147,1,0.0,"Полицейские обнаружили точку, где торговали контрафактным алкоголем.","Полицейские нашли, где преступники торговали контрафактным алкоголем.","Полиция обнаружила преступников, которые торговали алкоголем.",succeeded
148,1,0.0,"""Думаю, что большинство желающих стать депутатами от нашей партии уже выразили это желание на этапе праймериз. Предварительные выборы, кстати, оказались очень эффективной процедурой. Потому что у человека появляется возможность не только выразить свое желание стать депутатом, но и проверить себя, что называется, """"в поле"""".""",Предварительные выборы оказались эффективной процедурой.,Предыдущие выборы показались эффективной процедурой.,succeeded
149,1,1.0,"""""""Мы, я так понимаю, завтра, прямо на заседании правительства вытолкнем этот документ многострадальный в наш парламент. Если, конечно, сегодня вы мне не скажете, что его категорически нельзя принимать, потому что его нельзя принимать никогда"""", - заявил Медведев на заседании """"Открытого правительства"""". По его мнению, это неплохо, так как речь идет об образовании.""",Этот документ можно направить в парламент.,Этот документ может быть сделан в парламенте.,failed
150,1,1.0,"Все это может привести к осложнению оперативной обстановки на автомагистралях, которые проходят через Смоленскую область.",Есть риск усложнения оперативной обстановки на автомагистралях.,Существует риск осложнений оперативной ситуации на автомагистралях.,failed
151,0,0.0,"Стало известно, где собираются отмечать праздник Крещения Господня первые лица региона.",Первые лица региона не отмечают Крещение.,Первые лица региона не отмечают Крещение.,failed
152,0,0.0,"Однако жилеты были надеты не на всех людей, чьи тела на данный момент удалось обнаружить.",Все трупы были в жилетах.,Все трупы были в жилетах.,failed
153,1,0.0,"В одном из СМИ появилась история о восьмилетней школьнице, корторую в мороз 30 января выставил из салона маршрутного автобуса водитель. Причина в том, что у девочки в качестве оплаты был электронный проездной, вот только у водителя не оказалось с собой валидатора. Поскольку наличных денег у малышки не было, ее и попросили покинуть салон.","В СМИ появилась история о школьнице, у которой не было налички, и ее выставили из автобуса на мороз.","В СМИ появилась история о школьнике, в которой не было присутствия, и была выложена из автобуса на холод.",succeeded
154,1,0.0,"В ведомстве отметили, что подозрительную машину вечером 23 января заметили на улице 23 июля. Стражи порядка на дорогах решили остановить иномарку, чтобы проверить документы водителя. Так как вёл себя он не как самый трезвый участник дорожного движения, то полицейские провели медицинское освидетельствование.",Полицейские остановили иномарку.,Полицейские остановили наоборот.,succeeded
155,1,1.0,"После того, как компания «прикончила» очередную бутылку, между подвыпившими разгорелся спор. Закончился он тем, что одна из женщин нанесла мужчине 15 ножевых ранений. - Ссора прекратилась, так как потерпевший самостоятельно покинул дом.",Потерпевший с 15 ножевыми ранениями сам покинул дом.,Пострадавший с 15 ножными ранениями покинул свой дом.,failed
156,1,0.0,"Им оказался шестилетний мальчик. - Очевидец сообщил, что мальчик выскочил на красный свет из-за сугроба, который закрывает обзор водителям, - говорится на странице Новосибирской службы эвакуации «АСТ-54». - Из-за снежных завалов в этом месте очень сложно переходить дорогу, потому что они также закрывают пешеходный переход.",Снежные завалы в этом месте закрывают обзор водителям.,Снежные паузы в этот момент закрывают осмотр водителей.,succeeded
157,0,0.0,"Его обвиняют в получении взятки и служебном подлоге. По версии следствия, налоговик вносил заведомо ложные сведения в протоколы против индивидуальных предпринимателей. По четырем фактам, когда составлялись фиктивные протоколы, уже расследует уголовное дело.",Налоговик обнаружил фиктивные протоколы.,Налогоплательщик нашел фиктивные протоколы.,failed
158,1,1.0,"В тетрадке, где он вел записи, парень делал и зарисовки, в частности изображал орудия охоты.",Парень писал и рисовал.,Парень писал и рисовал.,failed
159,1,0.0,"Местные власти заявляют, что количество погибших может возрасти. Землетрясения магнитудой 6,4 и 6,3 произошли в районе города Тебриз. Сообщение с пострадавшими районами прервано, поскольку в результате землетрясения, как сообщается, были повреждены коммуникационные линии.",Тебриз пострадал от землетрясения.,Табрис пострадал от землетрясения.,succeeded
160,1,0.0,"""Верзилов отметил, что его жена в целом удовлетворительно оценивает условия, в которых сейчас находится. """"Она говорит, что достаточно мало видела, поскольку больница большая, но в целом она удовлетворена отношением сотрудников, наличием нормального оборудования"""".""",Верзилов рассказал о впечатлениях жены от больницы.,Верзилов рассказывал о впечатляющих женщинах из больницы.,succeeded
161,0,0.0,"Эвакуировать никого не пришлось, в заведении был выходной.","Был выходной, эвакуировали только сотрудников.","Он был эвакуирован, были эвакуированы только сотрудники.",failed
162,0,,"Судебные приставы применили к нерадивому папаше весь комплекс мер, в том числе и вынесли постановление об ограничении выезда за границу.",Судебные приставы наградили папашу.,,skipped
163,0,0.0,"""Среди счастливчиков оказалась и сборная Калининградской области. """"Мы очень рады. Была проделана колоссальная работа, это не было """"случайное"""" решение"""".""",Сборная Калининградской области поедет в Кремль.,Собор Калининградской области вступит в Кремль.,failed
164,1,,"Количество прихожан в той небольшой часовне, которая находится сейчас на Сенной площади, неуклонно растёт. В любую погоду, в снег и дождь, они вынуждены молиться зачастую на улице, потому что часовня не вмещает всех желающих.",Прихожан в часовне на Сенной все больше.,,skipped
165,1,0.0,"Избыточными профессиями остаются почтальоны, социальные работники, бухгалтера. - Интересно, что из числа избыточных профессий ушли юристы, - отметил начальник управления государственной службы занятости населения по Кировской области Андрей Нечаев. - Поскольку сейчас для них много новых рабочих мест, например в сфере малого бизнеса.","Почтальонов больше, чем нужно.","Почтовая почта больше, чем необходимо.",succeeded
166,1,,"Игроки хорошие, индивидуумы хорошие, а не сложилось. Президент предпринимала максимальные усилия, направленные на то, чтобы, найти лучшее, что есть на рынке. Мы не все могли купить, потому что бюджет клуба не всех позволял приобрести.","Президень искала лучшее, что есть на рынке.",,skipped
167,1,1.0,"Сначала необходимо законсервировать здание, просушить - здесь полно воды, провести экспертизу и понять, сколько это будет стоить, и начинать ремонт.",В здании полно воды.,В здании полна воды.,failed
168,0,0.0,"""""""В отношении нас не стали составлять протоколы, а лишь взяли объяснения. С минуты на минуту нас освободят из ОМВД """"Текстильщики"""", - сказал С.Удальцов в субботу """"Интерфаксу"""" по телефону. По его словам, он указал в объяснении, что считает свое задержание незаконным, """"поскольку не совершал противоправных действий, а всего лишь общался с людьми"""".""",На Удальцова составили протокол.,На Удальцову составили протокол.,failed
169,1,1.0,"""Представители правоохранительных органов и частных агенств посоветовали саратовцам в пресс-центре """"Комсомольская правда""""-Саратов соблюдать информационную осторожность - не болтать о своих новогодних планах со знакомыми, поскольку в их круг общения могут входить и воры. И не распространяться о праздничных настроениях на отдых в социальной сети. Поскольку этой информацией активно пользуются злоумышленники.""","Саратовцев попросили не рассказывать ворам, где будут в новогоднюю ночь.","Саратовцев попросил не рассказывать грабителям, где они будут в Новый год.",failed
170,1,0.0,"Мужчина опубликовал в Интернете музыкальные записи, которые имели экстремистский подтекст.",Музыкальные записи имели экстремистский подтекст.,Музыкальные рекорды имели экстремистский подтекст.,succeeded
171,0,1.0,"Сейчас проект проходит рассмотрение, и, если все сложится удачно, специалистов начнут готовить уже в следующем учебном году.",Специалистов непременно начнут готовить в следующем учебном году.,Специалисты начнут готовить в следующем учебном году.,succeeded
172,1,,"""Также ребята, в рамках акции """"Студенческий десант"""", узнали о комплексе """"Безопасный город"""", и задали стражам порядка вопросы.""",Ребята задали стражам порядка вопросы.,,skipped
173,0,0.0,"Злоумышленники начали работать распространителями, после размещения в соцсети объявления о поиске работы. Им было предложено распространять наркотики. Они согласились, так как платили за это хорошие деньги.",Злоумышленники распространяли наркотики бесплатно.,Преступники наркотиков распространяются бесплатно.,failed
174,0,1.0,"Я здесь все взорву! – такую фразу часто можно услышать в захватывающих боевиках. Но вряд ли кто-то обрадуется, когда такое прозвучит от неизвестного человека в обычной жизни.","""Кто-то обрадуется, услышав фразу """"Я здесь все взорву!"""" от неизвестного человека в обычной жизни.""","«Что-то похваляется, я услышал фразу «Я здесь все взорвую!» от незнакомого человека в обычной жизни.",succeeded
175,0,0.0,"""В интервью """"Коммерсанту"""" Песков уточнил, что предварительная договоренность о визите была достигнута на саммите АТЭС во Владивостоке (к слову, именно после него в СМИ впервые появилась информация о проблемах со здоровьем российского лидера). Тогда рассматривались самые разные варианты - ноябрь, декабрь и январь, и ни один из них не был утвержден в качестве окончательного. """"Поэтому, чтобы резюмировать, могу сказать, что переносить было нечего, потому что не было согласованных или, тем более объявленных дат визита.""",В СМИ появилась информация о крепком здоровье российского лидера.,В СМИ появилась информация о сильном здоровье российского лидера.,failed
176,0,1.0,"""По его словам, три вагона сошли с колеи по одной оси на грузовой ветке в районе Белоострова. """"Пострадавших и технологических разрушений нет. Задержек в следовании поездов тоже, поскольку по этой линии пассажирские составы не ходят"""", - сказал собеседник.""",Железнодорожной катастрофы удалось избежать.,Железнодорожная катастрофа была избегнута.,succeeded
177,1,0.0,"Сотрудница поезда забыла предупредить людей, что поезд прибывает на станцию Алтайская. В итоге, когда поезд уже тронулся от перрона, проводник скомандовала пассажирам: прыгайте из вагона. - Она настояла на высадке людей из вагона после начала движения поезда, - сообщает Западно-Сибирское следственное управление на транспорте.",Проводница заставила пассажиров прыгать из вагона на ходу.,Корабль вынудил пассажиров выпрыгнуть из вагона.,succeeded
178,0,0.0,"По словам задержанного, никого заранее он грабить не собирался, а общежитие зашел, чтобы согреться. Увидев золото, решил забрать украшения себе. После нападения вернулся домой, спрятал добычу, переоделся и отправился гулять.",Украденное золото согрело задержанного.,Украденное золото сожгло задержанных.,failed
179,0,0.0,"Постепенно будет теплеть, но ветер усилится.",Погода будет теплее и морознее.,Погода будет теплой и холодной.,failed
180,1,1.0,"По предварительным данным, водитель иномарки не справился с управлением и вылетел на встречную полосу.",Иномарка вылетела на встречную полосу.,Иномарка вылетела на встречную полосу.,failed
181,0,0.0,"""Ей позвонил человек, представился сотрудником Пенсионного фонда и предложил подключить ей услугу """"Мобильный банк"""".""","""Сотрудник Пенсионного фонда подключил ей услугу """"Мобильный банк"""".""",Сотрудник Пенсионного фонда подключил ей услугу «Мобильный банк».,failed
182,0,0.0,"""Совет директоров состоялся, он прошел в заочной форме, но протокол пока не подписан, заявил """"Интерфаксу"""" в пятницу вечером президент ОСК Роман Троценко. В акционерных обществах с госучастием остались еще два высокопоставленных чиновника. Правда, их позицию легко объяснить, поскольку независимых председателей в этих компаниях представить сложно.""",Совет директоров провели очно.,Совет директоров действует тщательно.,failed
183,1,1.0,"А сама машина оказалась в розыске. Злоумышленник угнал ее из гаражного массива. Вдобавок выяснилось, что он уже был неоднократно судим за аналогичные преступления.",Злоумышленник украл автомобиль.,Преступник украл машину.,failed
184,0,0.0,"""Как сообщили """"Комсомольской правде на Северном Кавказе"""" в краевом управлении ГИБДД, около полудня на улице Трудовая беременная женщина за рулем """"Додж Караван"""" выбрала небезопасную скорость, не справилась с управлением, столкнулась с """"Киа Спектра"""", которая ехала по встречке, а потом врезалась в бетонный забор. В результате аварии 38-летняя местная жительница погибла на месте от полученных травм. Вполне вероятно, что сопутствующей причиной аварии стала неопытность, так как права она получила всего полгода назад.""",Беременная женщина снесла бетонный забор.,Беременная женщина носила бетонную одежду.,failed
185,0,0.0,"""В момент совершения преступления был одет во все черное. """"Его приметы: был одет в синюю куртку фирмы """"Найк"""", серые спортивные штаны, черную вязаную шапку, волосы до плеч"""", - отмечает пресс-служба ведомства. Сотрудники полиции просят горожан не выходить на улицу, так как в городе проходит спецоперация.""",В городе действуют врачи.,В городе работают врачи.,failed
186,0,1.0,"По данным источника агентства, именно в одной из последних двух машин находился освобожденный во вторник спортсмен. Он находится под усиленной охраной и будет вывезен в безопасное место. Это сделано во избежание каких-либо инцидентов, так как у здания суда скопилось несколько десятков человек, в основном - противников такого приговора.",Спортсмена плохо охраняют.,Спортсмены плохо охраняются.,succeeded
187,0,0.0,"Как заявил журналистам депутат Верховной рады, присутствовавший на мероприятии, за час там произошли две «шикарные» драки.",Депутат Верховной рады пришел на мероприятие считать драки.,"Депутат Верховной Рады пришел на мероприятие, чтобы рассчитать драки.",failed
188,0,0.0,"На него завели уголовное дело, - рассказали «Комсомольской правде»-Саратов в областной прокуратуре.",Уголовное дело закрыто.,Уголовное дело закрыто.,failed
189,0,0.0,"""Три участницы панк-группы Pussy Riot, приговоренные судом к двум годам лишения свободы за акцию в храме Христа спасителя, получили то, что хотели, заявил президент РФ Владимир Путин в специальном фильме программы """"Центральное телевидение"""" на НТВ в воскресенье. """"На самом деле правильно, что их арестовали, и правильно сделали, что суд у нас такое решение принял. Потому что нельзя подрывать основы морали, нравственности, разрушать страну"""".""",Суд принял решение отпустить на 2 года участниц группы Pussy Riot.,Суд объявил о двухлетнем увольнении участника группы Pussy Riot.,failed
190,1,1.0,"И тогда водитель заехал в лес, где изнасиловал женщину и убил ее с целью скрыть насилие. После убийства мужчина забрал ювелирные украшения, сотовый телефон и деньги потерпевшей. Мужчина был задержан сразу после совершения преступления, свою вину признал.","Водитель изнасиловал, убил и ограбил женщину.","Водитель изнасиловал, убил и украл женщину.",failed
191,0,,"Поскольку ветеринарное свидетельство признано не действительным, такую продукцию допускать на прилавки или в переработку нельзя.",Продукцию допустили на прилавки.,,skipped
