,original label,attacked label,original premise,original hypothesis,transformed,attack
94,1,1,"""""""Потому что вокруг этой фигуры в Интернете полемика действительно шла. Ну, и как обычно, она на то и полемика, чтобы взгляды были абсолютно полярные: начиная от того, что он был святой, и заканчивая тем, что он преступник и должен получить по полной программе"""", - отметил Медведев, отвечая на один из вопросов. Он предложил эту ситуацию меньше обсуждать, """"потому что это вопрос судебный, очень тонкий и требующий, действительно, правовых средств реагирования"""".""",Медведев отметил полемику в Интернете вокруг этой фигуры.,отметил фигуры в . Интернете полемику этой вокруг Медведев,succeeded
95,0,0,"Осторожнее на этом участке, водители и пешеходы! Там уже каток. Трубы не выдержали, прорвало.",Вода из прорвавшихся труб испарилась.,испарилась прорвавшихся из труб . Вода,succeeded
96,1,1,"В роли сказочного персонажа также был полицейский, облаченный в красную шубу Деда Мороза. Всем, кто не согласился заключить преступную сделку, Дед Мороз вручал подарок. Стоит отметить, что за время проведения эксперимента к сотрудникам полиции не обратился ни один гражданин.",Полицейский нарядился Дедом Морозом.,нарядился Дедом Морозом . Полицейский,succeeded
97,1,1,"Хозяин дома схватил топор и начал бить им по голове незваного гостя. После ударов потерпевший был еще жив, однако к 2 часам дня подозреваемый узнал, что односельчанин скончался. После случившегося мужчина поставил в прихожую пару сумок с едой и одеждой, ожидая прихода проверяющей его полиции, так как он в июле прошлого года освободился из тюрьмы.",Хозяин дома встретил гостя топором.,. топором Хозяин дома гостя встретил,succeeded
98,1,1,"Как сообщили в правительстве области, на ней можно будет купить товары местных производителей.","В правительстве области сообщили, где можно будет приобрести товары местных производителей.",". товары , где сообщили местных приобрести правительстве области будет В можно производителей",succeeded
99,0,1,"Однажды вечером, употребив алкоголь, товарищи решили отправиться в Нижний Новгород и вызвали такси, заранее решив не платить за услугу. С собой они взяли свою подругу. Но просто доехать бесплатно мужчинам показалось мало – они стали угрожать таксисту ножом, чтобы заставить его отдать им всю выручку. Водитель получил несколько царапин на лице, шее и руке и, опасаясь за свою жизнь и здоровье, предпочел покинуть автомобиль.",У пьяных мужчин было огнестрельное оружие.,. было пьяных У огнестрельное оружие мужчин,failed
100,0,1,"""В доме никого кроме подсудимого - сожителя матери приятеля - не оказалось. Мужчина предложил выпить, а мальчик не отказался. Попойка продолжалась, пока подросток не """"вырубился"""" прямо в доме друга.""",Приятель матери не смог напоить подростка.,напоить подростка не смог Приятель . матери,failed
101,1,1,"Провайдер, с которым сотрудничаем мы, предоставляет своим клиентам программу абсолютно бесплатно. Всё предельно прозрачно и не требует на первоначальном этапе никаких затрат. Также обращайте внимание на то, как давно работает компания и узнаваема ли в отрасли.",Наш провайдер предоставляет клиентам программу бесплатно.,программу клиентам Наш провайдер бесплатно . предоставляет,succeeded
102,0,0,"Фотографии процесса демонтажа уже появились в социальных сетях, и, комментируя их, горожане спрашивают: что же будет построено на этом месте?",Горожане ежеминутно комментируют фотографии демонтажа.,. ежеминутно Горожане фотографии комментируют демонтажа,succeeded
103,1,1,"Четыре года назад он вышел на пенсию. Устроился на место поспокойнее - дворником в ижевскую школу. Тогда и не думал, что именно здесь он, декоратор по образованию, найдет свое призвание.",Пенсионер работал дворником.,работал . дворником Пенсионер,succeeded
104,0,1,"Иногда тлеющая сигарета приводит к фатальным последствиям. Человек роняет ее на диван, чья обшивка молниеносно вспыхивает. Синтетическая ткань выделяет едкий дым, который оставляет хозяевам квартиры мало шансов на спасение.","Уронив сигарету на диван, человек непременно погибнет.","погибнет на Уронив , . человек диван сигарету непременно",failed
105,0,0,"Поначалу он надеялся, что с мальчиком ничего страшного не произошло. Но малышу было все хуже. «Скорую» вызвали только около двух часов ночи, спустя несколько часов после того, как мальчик упал и получил травмы.",С мальчиком ничего страшного не произошло.,ничего мальчиком страшного не . произошло С,succeeded
106,1,1,"""Однако она подчеркнула, что композиция нужна действительно хорошая. """"Все будет зависеть от песни. В том, что он споет ее гениально, я не сомневаюсь"""".""",Певцу нужна хорошая песня.,хорошая Певцу . песня нужна,succeeded
107,1,1,"""Он добавил, что машины, стоящие в заторах с включенными двигателями, наносят колоссальный ущерб экологии. В результате, по его словам, многие инвесторы начинают обходить стороной город, где невозможно в разумное время проехать из одного конца в другой. Таким образом, по его словам, складывается """"тревожная тенденция"""", так как через несколько лет могут произойти неприятные последствия инвестиционного спада, которые могут повлечь снижение личных доходов жителей города и сокращение доходов бюджета.""","Экология страдает от машин, стоящих в пробках с включенными двигателями.",", с Экология от пробках двигателями стоящих . машин в страдает включенными",succeeded
108,0,1,"Оно было заброшенным, что там произошло - неизвестно.","Оно заброшено после того, как там что-то произошло.","как того заброшено произошло , после там что-то . Оно",failed
109,0,1,"При этом во второй половине дня в столице начнется снег, который время от времени будет переходить в мокрый, а в некоторых районах не исключена и метель.",В ряде районов Москвы возможен ливень.,ливень Москвы возможен районов ряде . В,failed
110,0,1,"Случилось ЧП в ночь на 19 января. По непонятным причинам в одном из пустующих цехов предприятия рухнули несколько пролетов потолка и стен. Никто не пострадал, поскольку эта часть территории не эксплуатируется, поэтому заперта.",В людном цеху упал потолок.,потолок В . упал цеху людном,failed
111,1,0,"Сам хозяин давно не появлялся на участке, ему позвонили соседи, обнаружив в его доме вскрытую дверь. Мужчина написал заявление в полицию, возбудили уголовное дело, и начался розыск преступников. Когда злоумышленников задержали, они признались в остальных преступлениях.","Соседей удивила открытая дверь в доме, где хозяин давно не появлялся.","не . Соседей где открытая в удивила хозяин появлялся доме , давно дверь",failed
112,0,0,"В одной из комнат он нашел икону, которую забрал с собой, чтобы продать. Но затем передумал и вместо того, чтобы продать ее на рынке, отнес икону в один из храмов. Настоятель, которому мужчина предложил похищенное за символическую плату, отказался забирать икону.",Похититель продал икону в храм.,в . Похититель храм продал икону,succeeded
113,0,0,"В ходе проверки нашли дома с наледью и сосульками на крышах. Информацию о них передали коммунальщикам. Во избежание несчастных случаев спасатели рекомендуют гражданам быть осторожней, а коммунальщикам – оперативней, при выходе из зданий советуют смотреть на крыши и, по возможности, обходить края зданий.",Сосульки больше не станут причиной несчастных случаев.,Сосульки несчастных причиной больше не станут . случаев,succeeded
114,1,1,"По его словам, после ухода с поста президента он пока не собирается занимать какие-нибудь государственные должности, будет проводить больше времени с семьёй, но и насовсем уходить из политики тоже не намерен.","Бывший президент надеется, что будет проводить больше времени с семьёй.","с проводить что будет Бывший президент , . надеется семьёй времени больше",succeeded
115,0,0,"Художники очень много путешествуют в поисках красивых, живописных мест, часто выезжают на природу. Пейзажи Дальнего Востока, Хабаровского края по-своему прекрасны – они всегда отличаются особыми красками и светом, подчеркивает заместитель председателя.",Художники всегда много путешествуют.,. путешествуют много всегда Художники,succeeded
116,1,1,"Иностранному бизнесу было бы выгодно активно инвестировать в экономику России. Об этом заявил министр экономического развития страны Максим Орешкин. Он отметил, что сейчас самое подходящее время вложений, поскольку экономика вновь поднимается.",Экономика вновь поднимается.,Экономика поднимается вновь .,succeeded
117,1,1,"""Думаю, что большинство желающих стать депутатами от нашей партии уже выразили это желание на этапе праймериз. Предварительные выборы, кстати, оказались очень эффективной процедурой. Потому что у человека появляется возможность не только выразить свое желание стать депутатом, но и проверить себя, что называется, """"в поле"""".""","""Предварительные выборы позволяют кандидату проверить себя """"в поле"""".""",позволяют '' себя `` выборы Предварительные поле '' проверить . '' в '' `` кандидату,succeeded
118,0,0,"Вдруг раздался выстрел: водитель рухнул на снег, пролилась кровь. Раненный скончался на месте. Неизвестный, а может их было несколько, застрелил мужчину.",Водитель выжил.,выжил Водитель .,succeeded
119,0,0,"Женщина настаивала на том, чтобы мужчину лишили родительских прав.",Женщина хотела лишить мужчину водительских прав.,Женщина лишить водительских мужчину . прав хотела,succeeded
120,1,1,"Полицейским показалось, что парни похожи на тех, кого описывали в ориентировке, и они попытались задержать парней. Те, однако, вырвались, водитель ударил по газам. Машина рванула с места, и полицейские устроили за ней настоящую погоню.",Парни вырвались.,. вырвались Парни,succeeded
121,0,0,"В Кремле эти заявления не комментировали. Что касается сегодняшних высказываний Ноды о том, что ему придется приехать в Россию в январе, а то и позже, то Дмитрий Песков уже успел на них отреагировать. По его словам, визит японского премьера никто не переносил, поскольку о фиксированных датах речи не было.",Нода не приедет в Россию.,Нода в приедет . не Россию,succeeded
122,0,0,"Огонь оказался настолько сильным, что бушующие языки пламени вырывались прямо с балкона. Заметившие происходящее очевидцы вызвали пожарных. По словам свидетелей, жилец полыхающей квартиры укрылся от огня на соседнем балконе – по всей видимости, пламя отрезало ему путь к входной двери.",В горящей квартире не было балкона.,балкона горящей квартире . В не было,succeeded
123,0,0,"""Береговой в суде пожаловался на противоправные действия и угрозы со стороны друзей Агафонова. """"После инцидента 15 августа 2011 г. ко мне приезжал молодой человек со стороны Агафонова, он требовал видеозапись с камер наблюдения, - рассказал он. По его словам, угрожавший обещал """"всем устроить, так как побили хорошего человека"""".""",Береговой жаловался на качество видеозаписи.,. на видеозаписи качество жаловался Береговой,succeeded
124,1,1,"Прибывшие полицейские обнаружили, что неизвестный почти не оставил следов своего пребывания в доме.",Следов неизвестного в доме было мало.,доме неизвестного Следов мало в было .,succeeded
125,0,1,"Девушка рассказала, что неизвестный мужчина на виду у продавцов украл прямо с прилавка дорогой мобильный телефон и убежал.",Мобильник украли прямо из кармана.,прямо из . кармана Мобильник украли,failed
126,0,0,"Потерпевший рассказал, что в результате бытовой ссоры его грозил убить кухонным ножом собственный сын.",Потерпевший никогда не ругался с собственным сыном.,сыном не никогда Потерпевший с ругался собственным .,succeeded
127,1,1,"""Трудовые мигранты - и проблема, и надежда России, заявил президент России Дмитрий Медведев в субботу в ходе общения с региональными журналистами. По его словам, для некоторых городов мигранты """"это действительно большая проблема, особенно для относительно небольших городов, где поток мигрантов может просто разрушить трудовой баланс, и за этим нужно следить"""". ""","Медведев назвал мигрантов надеждой РФ, но и ее проблемой.",". надеждой и мигрантов назвал проблемой , но ее Медведев РФ",succeeded
128,0,0,"Циклон уходит в океан, там растворяется.",Циклоны всегда уходят в океан растворяться.,уходят в Циклоны всегда . океан растворяться,succeeded
129,1,1,"Областной главк полиции сообщает об очередной самарской торговой точке, в которой нарушали законодательство о розничной продаже алкоголя.",В Самаре нарушали законодательство о розничной продаже алкоголя.,. алкоголя продаже Самаре нарушали о законодательство розничной В,succeeded
130,1,1,"Как сообщили в правительстве области, на ней можно будет купить товары местных производителей.",Товары местных производителей можно будет приобрести.,можно Товары . приобрести местных будет производителей,succeeded
131,0,1,"""Около 200 человек эвакуированы из корпуса факультета биологии МГУ в связи с пожаром в подвальном помещении, сообщили """"Интерфаксу"""" в ГУ МЧС России по Москве. """"Пожарные прибыли по адресу: Воробьевы горы, 1 строение 12, где горит трансформаторная подстанция в подвале биологического факультета МГУ"""", - сказал представитель управления. По его словам, тушение осложнено, так как напряжение пока не отключено.""",Полностью сгорел подвал биофака МГУ.,сгорел подвал МГУ . биофака Полностью,failed
132,0,0,"""""""Защита возражала против ее назначения. Перед экспертами были поставлены исключительно правовые вопросы, что не допускается"""", - сказал """"Интерфаксу"""" адвокат Гаева Александр Аснис.""",У Гаева нет адвоката.,адвоката У Гаева . нет,succeeded
133,1,1,"Однако влюбленные поругались. Парень избил подругу. Девушка почувствовала себя плохо, и подозреваемый на санках повез ее в больницу.",Подозреваемый вез побитую подругу в больницу на санях.,на в подругу побитую больницу Подозреваемый санях . вез,succeeded
134,1,1,"«Девятка» получила значительные повреждения. С места происшествия «скорая» увезла в больницу четырех человек. В настоящее время устанавливается, пассажиры и водители каких машин конкретно пострадали.",После происшествия четверо попали в больницу.,происшествия После четверо . попали в больницу,succeeded
135,1,1,"В правительстве Кировской области рассказали, что в некоторых школах региона решили продлить каникулы из-за холодов.",У учеников ряда школ в Кировской области каникулы продлятся дольше.,учеников ряда Кировской области У продлятся . дольше каникулы школ в,succeeded
136,0,0,"Ноябрь и часть декабря удивили сильными морозами, но сейчас погода стабилизировалась и будет тепло.",Сейчас погода начнет удивлять еще больше.,начнет . больше погода еще Сейчас удивлять,succeeded
137,1,1,"""""""Не вижу смысла увеличивать число статей Уголовного кодекса, так как там уже есть меры уголовной ответственности в отношении лиц, которые пропагандируют сепаратизм"""".""","Есть меры уголовной ответственности в отношении тех, кто пропагандирует сепаратизм.","сепаратизм пропагандирует в . тех , кто уголовной Есть меры отношении ответственности",succeeded
138,1,1,"Как сообщает УМВД ХМАО, в посёлке Белый Яр Сургутского района сотрудники ДПС остановили «Форд Фокус», которым управлял шестнадцатилетний пьяный подросток. Начали разбираться, как он сел за руль. Выяснили, что мальчишка угнал машину у знакомого, потому что уж очень хотелось покататься.","""Пьяный подросток угнал """"Форд Фокус"""".""",'' Фокус '' '' подросток Форд . '' угнал Пьяный `` ``,succeeded
139,1,1,"""Сделка по продаже 80% ОАО """"Распадская"""" может не состояться в этом году, сообщил журналистам источник, знакомый с ходом переговоров. """"Есть вероятность, что сделка не состоится. Есть вопрос с ценой, поскольку здесь существует сильное расхождение"""", - сказал он.""","""Ведутся переговоры по продаже 80% ОАО """"Распадская"""".""",переговоры . `` продаже '' Ведутся Распадская по '' 80 % `` '' '' ОАО,succeeded
140,0,0,"Организацией данной акции для малышей, которые остались без родительской заботы, занимается профсоюзный комитет студентов ТОГУ, - рассказали в пресс-центре ТОГУ.",Профком студентов ТОГУ не организует акции для взрослых.,. Профком для студентов ТОГУ организует взрослых не акции,succeeded
141,0,0,"Рождество Христово - время радости, и этой радостью хочется делиться со всеми, а особенно с теми, кто в ней нуждается: одинокими стариками, мамами, попавшими в трудную ситуацию, - рассказали в хабаровской епархии.",Рождество - время проблем.,Рождество время проблем . -,succeeded
142,1,1,"""""""Я тоже хотел продолжения. Но правила есть правила"""", - заявил Кличко-старший на пресс-конференции после боя, состоявшегося ночью в воскресенье в Москве. """"Рад, что отстоял титул, но, к сожалению, не так, как хотелось бы"""".""","Кличко сказал, что хотел продолжения.",", что хотел . продолжения Кличко сказал",succeeded
143,1,1,"Полицейские обнаружили точку, где торговали контрафактным алкоголем.","Полицейские нашли, где преступники торговали контрафактным алкоголем.","где контрафактным торговали , Полицейские нашли преступники . алкоголем",succeeded
144,1,1,"""Думаю, что большинство желающих стать депутатами от нашей партии уже выразили это желание на этапе праймериз. Предварительные выборы, кстати, оказались очень эффективной процедурой. Потому что у человека появляется возможность не только выразить свое желание стать депутатом, но и проверить себя, что называется, """"в поле"""".""",Предварительные выборы оказались эффективной процедурой.,эффективной . оказались выборы процедурой Предварительные,succeeded
145,0,1,"Уже которую неделю жители оружейной столицы жалуются, что коммунальщики не удаляют нависшие ледяные сосульки на крышах домов города.",На крышах домов оружейной столицы уже неделю не сбивают сосульки.,На оружейной сбивают неделю не . сосульки уже крышах домов столицы,failed
146,1,1,"""""""Мы, я так понимаю, завтра, прямо на заседании правительства вытолкнем этот документ многострадальный в наш парламент. Если, конечно, сегодня вы мне не скажете, что его категорически нельзя принимать, потому что его нельзя принимать никогда"""", - заявил Медведев на заседании """"Открытого правительства"""". По его мнению, это неплохо, так как речь идет об образовании.""",Этот документ можно направить в парламент.,в парламент Этот документ направить можно .,succeeded
147,1,0,"Получить деньги он не успел, был задержан.",Он так и не подержал в руках деньги.,руках и так подержал Он деньги в . не,failed
148,1,1,"Все это может привести к осложнению оперативной обстановки на автомагистралях, которые проходят через Смоленскую область.",Есть риск усложнения оперативной обстановки на автомагистралях.,риск обстановки на автомагистралях оперативной Есть усложнения .,succeeded
149,0,0,"Стало известно, где собираются отмечать праздник Крещения Господня первые лица региона.",Первые лица региона не отмечают Крещение.,лица Крещение региона не Первые отмечают .,succeeded
150,0,0,"Однако жилеты были надеты не на всех людей, чьи тела на данный момент удалось обнаружить.",Все трупы были в жилетах.,были в Все жилетах . трупы,succeeded
151,1,0,"Означает ли введение такой маркировки, что продукты с растительными добавками полностью исчезнут с прилавков наших магазинов?",Новая маркировка появится на продуктах.,маркировка появится . на продуктах Новая,failed
152,1,0,"В одном из СМИ появилась история о восьмилетней школьнице, корторую в мороз 30 января выставил из салона маршрутного автобуса водитель. Причина в том, что у девочки в качестве оплаты был электронный проездной, вот только у водителя не оказалось с собой валидатора. Поскольку наличных денег у малышки не было, ее и попросили покинуть салон.","В СМИ появилась история о школьнице, у которой не было налички, и ее выставили из автобуса на мороз.","история мороз школьнице из и автобуса В у не о появилась . на налички , которой выставили СМИ ее было ,",failed
153,1,0,"Ураганный шквал, который обрушился в среду на город, попортил нервы северянам.",Шквал расстроил северян.,. северян расстроил Шквал,failed
154,1,1,"В ведомстве отметили, что подозрительную машину вечером 23 января заметили на улице 23 июля. Стражи порядка на дорогах решили остановить иномарку, чтобы проверить документы водителя. Так как вёл себя он не как самый трезвый участник дорожного движения, то полицейские провели медицинское освидетельствование.",Полицейские остановили иномарку.,Полицейские иномарку остановили .,succeeded
155,1,1,"После того, как компания «прикончила» очередную бутылку, между подвыпившими разгорелся спор. Закончился он тем, что одна из женщин нанесла мужчине 15 ножевых ранений. - Ссора прекратилась, так как потерпевший самостоятельно покинул дом.",Потерпевший с 15 ножевыми ранениями сам покинул дом.,ножевыми покинул дом ранениями 15 . Потерпевший с сам,succeeded
156,1,1,"Им оказался шестилетний мальчик. - Очевидец сообщил, что мальчик выскочил на красный свет из-за сугроба, который закрывает обзор водителям, - говорится на странице Новосибирской службы эвакуации «АСТ-54». - Из-за снежных завалов в этом месте очень сложно переходить дорогу, потому что они также закрывают пешеходный переход.",Снежные завалы в этом месте закрывают обзор водителям.,месте Снежные обзор . завалы в этом водителям закрывают,succeeded
157,0,1,"Его обвиняют в получении взятки и служебном подлоге. По версии следствия, налоговик вносил заведомо ложные сведения в протоколы против индивидуальных предпринимателей. По четырем фактам, когда составлялись фиктивные протоколы, уже расследует уголовное дело.",Налоговик обнаружил фиктивные протоколы.,. обнаружил протоколы Налоговик фиктивные,failed
158,1,1,"В тетрадке, где он вел записи, парень делал и зарисовки, в частности изображал орудия охоты.",Парень писал и рисовал.,писал рисовал Парень . и,succeeded
159,1,1,"Местные власти заявляют, что количество погибших может возрасти. Землетрясения магнитудой 6,4 и 6,3 произошли в районе города Тебриз. Сообщение с пострадавшими районами прервано, поскольку в результате землетрясения, как сообщается, были повреждены коммуникационные линии.",Тебриз пострадал от землетрясения.,Тебриз . землетрясения от пострадал,succeeded
160,1,1,"""Верзилов отметил, что его жена в целом удовлетворительно оценивает условия, в которых сейчас находится. """"Она говорит, что достаточно мало видела, поскольку больница большая, но в целом она удовлетворена отношением сотрудников, наличием нормального оборудования"""".""",Верзилов рассказал о впечатлениях жены от больницы.,. рассказал больницы жены о впечатлениях от Верзилов,succeeded
161,0,0,"Эвакуировать никого не пришлось, в заведении был выходной.","Был выходной, эвакуировали только сотрудников.","эвакуировали , . сотрудников только выходной Был",succeeded
162,0,0,"Судебные приставы применили к нерадивому папаше весь комплекс мер, в том числе и вынесли постановление об ограничении выезда за границу.",Судебные приставы наградили папашу.,папашу . Судебные наградили приставы,succeeded
163,1,1,"Прибывшие полицейские обнаружили, что неизвестный почти не оставил следов своего пребывания в доме.",Неизвестный оставил мало следов своего пребывания в доме.,следов мало . доме оставил в своего Неизвестный пребывания,succeeded
164,0,0,"""Среди счастливчиков оказалась и сборная Калининградской области. """"Мы очень рады. Была проделана колоссальная работа, это не было """"случайное"""" решение"""".""",Сборная Калининградской области поедет в Кремль.,Калининградской Сборная области поедет в Кремль .,succeeded
165,1,1,"Количество прихожан в той небольшой часовне, которая находится сейчас на Сенной площади, неуклонно растёт. В любую погоду, в снег и дождь, они вынуждены молиться зачастую на улице, потому что часовня не вмещает всех желающих.",Прихожан в часовне на Сенной все больше.,Сенной больше все в . Прихожан на часовне,succeeded
166,1,1,"Избыточными профессиями остаются почтальоны, социальные работники, бухгалтера. - Интересно, что из числа избыточных профессий ушли юристы, - отметил начальник управления государственной службы занятости населения по Кировской области Андрей Нечаев. - Поскольку сейчас для них много новых рабочих мест, например в сфере малого бизнеса.","Почтальонов больше, чем нужно.",". нужно Почтальонов чем , больше",succeeded
167,1,1,"Игроки хорошие, индивидуумы хорошие, а не сложилось. Президент предпринимала максимальные усилия, направленные на то, чтобы, найти лучшее, что есть на рынке. Мы не все могли купить, потому что бюджет клуба не всех позволял приобрести.","Президень искала лучшее, что есть на рынке.","есть , на . что Президень лучшее рынке искала",succeeded
168,1,1,"Сначала необходимо законсервировать здание, просушить - здесь полно воды, провести экспертизу и понять, сколько это будет стоить, и начинать ремонт.",В здании полно воды.,В воды . здании полно,succeeded
169,0,0,"""""""В отношении нас не стали составлять протоколы, а лишь взяли объяснения. С минуты на минуту нас освободят из ОМВД """"Текстильщики"""", - сказал С.Удальцов в субботу """"Интерфаксу"""" по телефону. По его словам, он указал в объяснении, что считает свое задержание незаконным, """"поскольку не совершал противоправных действий, а всего лишь общался с людьми"""".""",На Удальцова составили протокол.,. составили протокол Удальцова На,succeeded
170,1,1,"""Представители правоохранительных органов и частных агенств посоветовали саратовцам в пресс-центре """"Комсомольская правда""""-Саратов соблюдать информационную осторожность - не болтать о своих новогодних планах со знакомыми, поскольку в их круг общения могут входить и воры. И не распространяться о праздничных настроениях на отдых в социальной сети. Поскольку этой информацией активно пользуются злоумышленники.""","Саратовцев попросили не рассказывать ворам, где будут в новогоднюю ночь.","будут новогоднюю Саратовцев в где ворам попросили , не ночь рассказывать .",succeeded
171,1,1,"Мужчина опубликовал в Интернете музыкальные записи, которые имели экстремистский подтекст.",Музыкальные записи имели экстремистский подтекст.,Музыкальные . подтекст экстремистский имели записи,succeeded
172,0,0,"""5 апреля Московская областная дума единогласно поддержала кандидатуру. В эфире """"Русской службы новостей"""" Шойгу, в свою очередь, заявил, что внес на рассмотрение руководства РФ несколько предложений по кандидатурам на пост главы МЧС, не раскрывая СМИ персоны.""",Кандидатуру одобрила половина проголосовавших.,одобрила проголосовавших Кандидатуру половина .,succeeded
173,0,0,"Сейчас проект проходит рассмотрение, и, если все сложится удачно, специалистов начнут готовить уже в следующем учебном году.",Специалистов непременно начнут готовить в следующем учебном году.,учебном году Специалистов готовить начнут непременно . следующем в,succeeded
174,1,1,"""Также ребята, в рамках акции """"Студенческий десант"""", узнали о комплексе """"Безопасный город"""", и задали стражам порядка вопросы.""",Ребята задали стражам порядка вопросы.,вопросы порядка задали Ребята . стражам,succeeded
175,0,0,"Злоумышленники начали работать распространителями, после размещения в соцсети объявления о поиске работы. Им было предложено распространять наркотики. Они согласились, так как платили за это хорошие деньги.",Злоумышленники распространяли наркотики бесплатно.,Злоумышленники распространяли бесплатно . наркотики,succeeded
176,0,1,"Я здесь все взорву! – такую фразу часто можно услышать в захватывающих боевиках. Но вряд ли кто-то обрадуется, когда такое прозвучит от неизвестного человека в обычной жизни.","""Кто-то обрадуется, услышав фразу """"Я здесь все взорву!"""" от неизвестного человека в обычной жизни.""","'' все фразу Я , неизвестного человека услышав '' `` обрадуется ! . '' в Кто-то `` обычной взорву жизни '' от здесь",failed
177,0,0,"""В интервью """"Коммерсанту"""" Песков уточнил, что предварительная договоренность о визите была достигнута на саммите АТЭС во Владивостоке (к слову, именно после него в СМИ впервые появилась информация о проблемах со здоровьем российского лидера). Тогда рассматривались самые разные варианты - ноябрь, декабрь и январь, и ни один из них не был утвержден в качестве окончательного. """"Поэтому, чтобы резюмировать, могу сказать, что переносить было нечего, потому что не было согласованных или, тем более объявленных дат визита.""",В СМИ появилась информация о крепком здоровье российского лидера.,о В лидера СМИ . информация появилась крепком здоровье российского,succeeded
178,0,1,"По словам задержанного, никого заранее он грабить не собирался, а общежитие зашел, чтобы согреться. Увидев золото, решил забрать украшения себе. После нападения вернулся домой, спрятал добычу, переоделся и отправился гулять.",Украденное золото согрело задержанного.,золото Украденное . задержанного согрело,failed
179,0,0,"Постепенно будет теплеть, но ветер усилится.",Погода будет теплее и морознее.,морознее . будет Погода и теплее,succeeded
180,1,1,"По предварительным данным, водитель иномарки не справился с управлением и вылетел на встречную полосу.",Иномарка вылетела на встречную полосу.,Иномарка . на встречную полосу вылетела,succeeded
181,0,0,"Всех пострадавших медики доставили в ближайшую больницу. Областной главк полиции сообщает, что водители находились в трезвом состоянии. По факту дорожного инцидента проводится проверка, после которой примут соответствующее процессуальное решение.","Главк полиции удивлен, что все водители были трезвыми.","удивлен что Главк все , . были трезвыми водители полиции",succeeded
182,0,1,"""Ей позвонил человек, представился сотрудником Пенсионного фонда и предложил подключить ей услугу """"Мобильный банк"""".""","""Сотрудник Пенсионного фонда подключил ей услугу """"Мобильный банк"""".""",подключил '' банк '' '' Сотрудник . фонда Пенсионного Мобильный ей `` `` '' услугу,failed
183,0,1,"""Совет директоров состоялся, он прошел в заочной форме, но протокол пока не подписан, заявил """"Интерфаксу"""" в пятницу вечером президент ОСК Роман Троценко. В акционерных обществах с госучастием остались еще два высокопоставленных чиновника. Правда, их позицию легко объяснить, поскольку независимых председателей в этих компаниях представить сложно.""",Совет директоров провели очно.,провели директоров очно Совет .,failed
184,1,1,"А сама машина оказалась в розыске. Злоумышленник угнал ее из гаражного массива. Вдобавок выяснилось, что он уже был неоднократно судим за аналогичные преступления.",Злоумышленник украл автомобиль.,Злоумышленник автомобиль украл .,succeeded
185,0,0,"""Как сообщили """"Комсомольской правде на Северном Кавказе"""" в краевом управлении ГИБДД, около полудня на улице Трудовая беременная женщина за рулем """"Додж Караван"""" выбрала небезопасную скорость, не справилась с управлением, столкнулась с """"Киа Спектра"""", которая ехала по встречке, а потом врезалась в бетонный забор. В результате аварии 38-летняя местная жительница погибла на месте от полученных травм. Вполне вероятно, что сопутствующей причиной аварии стала неопытность, так как права она получила всего полгода назад.""",Беременная женщина снесла бетонный забор.,снесла женщина Беременная бетонный забор .,succeeded
186,0,0,"""В момент совершения преступления был одет во все черное. """"Его приметы: был одет в синюю куртку фирмы """"Найк"""", серые спортивные штаны, черную вязаную шапку, волосы до плеч"""", - отмечает пресс-служба ведомства. Сотрудники полиции просят горожан не выходить на улицу, так как в городе проходит спецоперация.""",В городе действуют врачи.,врачи В . действуют городе,succeeded
187,0,0,"26 июня прошлого года обвиняемый вломился в дом к 59-летнему соседу в селе Виняево Арзамасского района и жестоко избил его до полусмерти. Мужчина не смог оправиться от травм и через месяц скончался в больнице. В октябре злоумышленник был задержан. Он признал свою вину лишь частично и рассказал, что конфликт с соседом произошел из-за щенка.",В результате конфликта двух соседей выжил только щенок.,конфликта В щенок результате соседей . двух только выжил,succeeded
188,1,1,"На коробках с пекинской капустой и яблоками находилась маркировка, указывающая страну происхождения - Польшу. Согласно этикеткам, наклеенным на коробки с грушами, продукция поступила из Гвинеи и пересекла границу Республики Беларусь, что является нарушением.",Пекинская капуста приехала из Польши.,Польши Пекинская приехала капуста из .,succeeded
189,0,0,"По данным источника агентства, именно в одной из последних двух машин находился освобожденный во вторник спортсмен. Он находится под усиленной охраной и будет вывезен в безопасное место. Это сделано во избежание каких-либо инцидентов, так как у здания суда скопилось несколько десятков человек, в основном - противников такого приговора.",Спортсмена плохо охраняют.,охраняют Спортсмена плохо .,succeeded
190,0,0,"После этого они выступят с заявлениями для прессы. Когда состоится ординарное заседание депутатов, решит постоянное бюро парламента. Напомним, что весенняя сессия должна начинаться в феврале и не может заканчиваться позднее июля.",Весенняя сессия может закончиться позднее июля.,. сессия июля может закончиться позднее Весенняя,succeeded
191,0,0,"Как заявил журналистам депутат Верховной рады, присутствовавший на мероприятии, за час там произошли две «шикарные» драки.",Депутат Верховной рады пришел на мероприятие считать драки.,Верховной Депутат рады пришел на считать мероприятие драки .,succeeded
192,0,0,"На него завели уголовное дело, - рассказали «Комсомольской правде»-Саратов в областной прокуратуре.",Уголовное дело закрыто.,дело Уголовное . закрыто,succeeded
